severity,issue_type,question_id,paper_family,paper,question_number,question_image_path,mark_scheme_image_path,question_image_url,mark_scheme_image_url,details,evidence,confirmed_visual_observation
risk,pipeline_image_review_flags,32summer12_q03,p3,32summer12,3,p3/32summer12/questions/q03.png,p3/32summer12/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer12_q03,p3,32summer12,3,p3/32summer12/questions/q03.png,p3/32summer12/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q03.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer12_q04,p3,32summer12,4,p3/32summer12/questions/q04.png,p3/32summer12/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer12_q04,p3,32summer12,4,p3/32summer12/questions/q04.png,p3/32summer12/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q04.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer12_q05,p3,32summer12,5,p3/32summer12/questions/q05.png,p3/32summer12/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q05.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer12_q05,p3,32summer12,5,p3/32summer12/questions/q05.png,p3/32summer12/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q05.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer12_q06,p3,32summer12,6,p3/32summer12/questions/q06.png,p3/32summer12/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer12_q06,p3,32summer12,6,p3/32summer12/questions/q06.png,p3/32summer12/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q06.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer12_q07,p3,32summer12,7,p3/32summer12/questions/q07.png,p3/32summer12/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q07.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer12_q07,p3,32summer12,7,p3/32summer12/questions/q07.png,p3/32summer12/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q07.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer12_q08,p3,32summer12,8,p3/32summer12/questions/q08.png,p3/32summer12/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q08.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer12_q08,p3,32summer12,8,p3/32summer12/questions/q08.png,p3/32summer12/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q08.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer12_q09,p3,32summer12,9,p3/32summer12/questions/q09.png,p3/32summer12/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q09.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer12_q09,p3,32summer12,9,p3/32summer12/questions/q09.png,p3/32summer12/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q09.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer12_q10,p3,32summer12,10,p3/32summer12/questions/q10.png,p3/32summer12/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q10.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer12_q10,p3,32summer12,10,p3/32summer12/questions/q10.png,p3/32summer12/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer12/mark_scheme/q10.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer14_q01,p3,32summer14,1,p3/32summer14/questions/q01.png,p3/32summer14/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q01.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer14_q01,p3,32summer14,1,p3/32summer14/questions/q01.png,p3/32summer14/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q01.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer14_q02,p3,32summer14,2,p3/32summer14/questions/q02.png,p3/32summer14/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q02.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer14_q02,p3,32summer14,2,p3/32summer14/questions/q02.png,p3/32summer14/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q02.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer14_q03,p3,32summer14,3,p3/32summer14/questions/q03.png,p3/32summer14/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer14_q03,p3,32summer14,3,p3/32summer14/questions/q03.png,p3/32summer14/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q03.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer14_q04,p3,32summer14,4,p3/32summer14/questions/q04.png,p3/32summer14/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer14_q04,p3,32summer14,4,p3/32summer14/questions/q04.png,p3/32summer14/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q04.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer14_q05,p3,32summer14,5,p3/32summer14/questions/q05.png,p3/32summer14/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q05.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer14_q05,p3,32summer14,5,p3/32summer14/questions/q05.png,p3/32summer14/mark_scheme/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q05.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q05.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer14_q06,p3,32summer14,6,p3/32summer14/questions/q06.png,p3/32summer14/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer14_q06,p3,32summer14,6,p3/32summer14/questions/q06.png,p3/32summer14/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q06.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer14_q07,p3,32summer14,7,p3/32summer14/questions/q07.png,p3/32summer14/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q07.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer14_q07,p3,32summer14,7,p3/32summer14/questions/q07.png,p3/32summer14/mark_scheme/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q07.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q07.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer14_q08,p3,32summer14,8,p3/32summer14/questions/q08.png,p3/32summer14/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q08.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer14_q08,p3,32summer14,8,p3/32summer14/questions/q08.png,p3/32summer14/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q08.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,pipeline_image_review_flags,32summer14_q09,p3,32summer14,9,p3/32summer14/questions/q09.png,p3/32summer14/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q09.png,Pipeline reported image/crop/content review flags,paper_total_mismatch,
risk,validation_status_review_with_image_flags,32summer14_q09,p3,32summer14,9,p3/32summer14/questions/q09.png,p3/32summer14/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q09.png,Pipeline validation_status='review' with image-related flags,paper_total_mismatch,
risk,mark_scheme_crop_confidence_review,32summer14_q10,p3,32summer14,10,p3/32summer14/questions/q10.png,p3/32summer14/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q10.png,mark_scheme_crop_confidence='medium',"markscheme_image_uncertain,paper_total_mismatch",
risk,pipeline_image_review_flags,32summer14_q10,p3,32summer14,10,p3/32summer14/questions/q10.png,p3/32summer14/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q10.png,Pipeline reported image/crop/content review flags,"markscheme_image_uncertain,paper_total_mismatch",
risk,validation_status_review_with_image_flags,32summer14_q10,p3,32summer14,10,p3/32summer14/questions/q10.png,p3/32summer14/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer14/mark_scheme/q10.png,Pipeline validation_status='review' with image-related flags,"markscheme_image_uncertain,paper_total_mismatch",
risk,mark_scheme_crop_confidence_review,32summer15_q10,p3,32summer15,10,p3/32summer15/questions/q10.png,p3/32summer15/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer15/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer15/mark_scheme/q10.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer15_q10,p3,32summer15,10,p3/32summer15/questions/q10.png,p3/32summer15/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer15/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer15/mark_scheme/q10.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,validation_status_review_with_image_flags,32summer15_q10,p3,32summer15,10,p3/32summer15/questions/q10.png,p3/32summer15/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer15/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer15/mark_scheme/q10.png,Pipeline validation_status='review' with image-related flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer21_q06,p3,32summer21,6,p3/32summer21/questions/q06.png,p3/32summer21/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/mark_scheme/q06.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer21_q06,p3,32summer21,6,p3/32summer21/questions/q06.png,p3/32summer21/mark_scheme/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/questions/q06.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/mark_scheme/q06.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer21_q08,p3,32summer21,8,p3/32summer21/questions/q08.png,p3/32summer21/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/mark_scheme/q08.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer21_q08,p3,32summer21,8,p3/32summer21/questions/q08.png,p3/32summer21/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/mark_scheme/q08.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer21_q10,p3,32summer21,10,p3/32summer21/questions/q10.png,p3/32summer21/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/mark_scheme/q10.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer21_q10,p3,32summer21,10,p3/32summer21/questions/q10.png,p3/32summer21/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/mark_scheme/q10.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer21_q11,p3,32summer21,11,p3/32summer21/questions/q11.png,p3/32summer21/mark_scheme/q11.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/questions/q11.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/mark_scheme/q11.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer21_q11,p3,32summer21,11,p3/32summer21/questions/q11.png,p3/32summer21/mark_scheme/q11.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/questions/q11.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer21/mark_scheme/q11.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer22_q08,p3,32summer22,8,p3/32summer22/questions/q08.png,p3/32summer22/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer22/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer22/mark_scheme/q08.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer22_q08,p3,32summer22,8,p3/32summer22/questions/q08.png,p3/32summer22/mark_scheme/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer22/questions/q08.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer22/mark_scheme/q08.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer22_q09,p3,32summer22,9,p3/32summer22/questions/q09.png,p3/32summer22/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer22/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer22/mark_scheme/q09.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer22_q09,p3,32summer22,9,p3/32summer22/questions/q09.png,p3/32summer22/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer22/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer22/mark_scheme/q09.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer23_q01,p3,32summer23,1,p3/32summer23/questions/q01.png,p3/32summer23/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/mark_scheme/q01.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer23_q01,p3,32summer23,1,p3/32summer23/questions/q01.png,p3/32summer23/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/mark_scheme/q01.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer23_q04,p3,32summer23,4,p3/32summer23/questions/q04.png,p3/32summer23/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/mark_scheme/q04.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer23_q04,p3,32summer23,4,p3/32summer23/questions/q04.png,p3/32summer23/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer23_q09,p3,32summer23,9,p3/32summer23/questions/q09.png,p3/32summer23/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/mark_scheme/q09.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer23_q09,p3,32summer23,9,p3/32summer23/questions/q09.png,p3/32summer23/mark_scheme/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/questions/q09.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/mark_scheme/q09.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer23_q10,p3,32summer23,10,p3/32summer23/questions/q10.png,p3/32summer23/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/mark_scheme/q10.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer23_q10,p3,32summer23,10,p3/32summer23/questions/q10.png,p3/32summer23/mark_scheme/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/questions/q10.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/mark_scheme/q10.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer23_q11,p3,32summer23,11,p3/32summer23/questions/q11.png,p3/32summer23/mark_scheme/q11.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/questions/q11.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/mark_scheme/q11.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer23_q11,p3,32summer23,11,p3/32summer23/questions/q11.png,p3/32summer23/mark_scheme/q11.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/questions/q11.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer23/mark_scheme/q11.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer24_q01,p3,32summer24,1,p3/32summer24/questions/q01.png,p3/32summer24/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/mark_scheme/q01.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer24_q01,p3,32summer24,1,p3/32summer24/questions/q01.png,p3/32summer24/mark_scheme/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/questions/q01.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/mark_scheme/q01.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer24_q02,p3,32summer24,2,p3/32summer24/questions/q02.png,p3/32summer24/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/mark_scheme/q02.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer24_q02,p3,32summer24,2,p3/32summer24/questions/q02.png,p3/32summer24/mark_scheme/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/questions/q02.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/mark_scheme/q02.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer24_q03,p3,32summer24,3,p3/32summer24/questions/q03.png,p3/32summer24/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/mark_scheme/q03.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer24_q03,p3,32summer24,3,p3/32summer24/questions/q03.png,p3/32summer24/mark_scheme/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/questions/q03.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/mark_scheme/q03.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
risk,mark_scheme_crop_confidence_review,32summer24_q04,p3,32summer24,4,p3/32summer24/questions/q04.png,p3/32summer24/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/mark_scheme/q04.png,mark_scheme_crop_confidence='medium',markscheme_image_uncertain,
risk,pipeline_image_review_flags,32summer24_q04,p3,32summer24,4,p3/32summer24/questions/q04.png,p3/32summer24/mark_scheme/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/questions/q04.png,https://colourfour.github.io/Rock-Paper-Scissors/data/step-3/p3/32summer24/mark_scheme/q04.png,Pipeline reported image/crop/content review flags,markscheme_image_uncertain,
